FlowPPS001_rbcM	FlowS001PV_rbcM	FlowPVNULL_rbcM	FlowPPS001_suc	FlowS001PV_suc	FlowPVNULL_suc	FlowPPS001_alb	FlowS001PV_alb	FlowPVNULL_alb	FlowPPS001_gal	FlowS001PV_gal	FlowPVNULL_gal	FlowPPS001_galM	FlowS001PV_galM	FlowPVNULL_galM	FlowPPS001_h2oM	FlowS001PV_h2oM	FlowPVNULL_h2oM	DiffPPS001_rbcM	DiffS001PV_rbcM	DiffS001D001_rbcM	DiffPPS001_suc	DiffS001PV_suc	DiffS001D001_suc	DiffPPS001_alb	DiffS001PV_alb	DiffS001D001_alb	DiffPPS001_gal	DiffS001PV_gal	DiffS001D001_gal	DiffPPS001_galM	DiffS001PV_galM	DiffS001D001_galM	DiffPPS001_h2oM	DiffS001PV_h2oM	DiffS001D001_h2oM	H01__GALK	H01__GALKM	H01__IMP	H01__ATPS	H01__ALDR	H01__NADPR	H01__GALT	H01__GALE	H01__UGP	H01__UGALP	H01__PPASE	H01__NDKU	H01__PGM1	H01__GLY	H01__GTFGAL	H01__GTFGLC	D001__GLUT2_GAL	D001__GLUT2_GALM	D001__H2OTM	PP__rbcM	S001__rbcM	D001__rbcM	PV__rbcM	PP__suc	S001__suc	D001__suc	PV__suc	PP__alb	S001__alb	D001__alb	PV__alb	PP__gal	S001__gal	D001__gal	PV__gal	PP__galM	S001__galM	D001__galM	PV__galM	PP__h2oM	S001__h2oM	D001__h2oM	PV__h2oM	H01__gal	H01__galM	H01__h2oM	H01__glc1p	H01__glc6p	H01__gal1p	H01__udpglc	H01__udpgal	H01__galtol	H01__atp	H01__adp	H01__utp	H01__udp	H01__phos	H01__ppi	H01__nadp	H01__nadph	
968.000000	0.0	1.179779361597925E-64	1.3382258354234777E-62	0.0	3.0423998061309667E-50	9.95966950663951E-50	0.0	1.214192179071871E-50	4.1873228546116404E-50	4.379128831691884E-19	1.499842803176661E-18	1.4998818753178054E-18	0.0	0.0	0.0	0.0	1.033704765588553E-23	1.2056838682205269E-23	-0.0	-0.0	0.0	-4.056533074841289E-52	-9.223026267344726E-52	-8.49529152987642E-51	-4.0473072635729035E-53	-9.910435585132565E-53	-3.433407723833964E-51	-1.4159065600099634E-20	-5.209618819231666E-25	-1.07605112078165E-18	0.0	0.0	0.0	-6.891365103923688E-25	-1.1465273508798252E-25	-9.338753269036182E-24	3.3584393575302458E-18	0.0	4.433644710571058E-18	8.282098474422787E-17	-6.402406645623832E-22	3.0018249257257273E-21	-6.409721553832279E-19	8.054101474518017E-17	7.987940174668186E-17	-4.338797912937865E-19	7.944459970170274E-17	7.946548833958529E-17	-8.052035494281001E-17	-8.052022995855602E-17	7.947318296595701E-17	0.0	-1.0760685378285755E-18	0.0	-8.714781748566485E-24	0.0	3.2329152402911563E-50	0.0	3.6671015268754767E-48	0.0	8.337000137871339E-36	8.338229290271327E-36	2.72921941037069E-35	0.0	3.3272156880648765E-36	3.329202756468142E-36	1.1474399632112748E-35	1.2E-4	4.109975826211609E-4	4.1115327248924453E-4	4.11008289446919E-4	0.0	0.0	0.0	0.0	0.0	2.8326312524288425E-9	2.832901490382494E-9	3.303900610080134E-9	4.111624729637298E-4	0.0	2.9200493078681588E-9	0.011964822318525513	0.11976855757783673	0.0036040336864146265	0.2656879599213739	0.08407474773781437	0.0016296933666537941	2.864155153674201	1.0358448463255314	0.3379932321684914	0.12224406017228248	4.767828273147111	0.006842963713599741	0.10045678047001125	0.0995432195299916	
969.000000	0.0	1.0463704266184892E-64	1.1881554868921094E-62	0.0	2.796006096333643E-50	9.153069429571738E-50	0.0	1.1147065683388543E-50	3.8442318853996714E-50	4.379128831691884E-19	1.4998385493745471E-18	1.4998771527044474E-18	0.0	0.0	0.0	0.0	1.0150026781345991E-23	1.1838702847913743E-23	-0.0	-0.0	0.0	-3.728008128444857E-52	-8.47608444431746E-52	-7.807286491357659E-51	-3.715688561129514E-53	-9.098417723536056E-53	-3.152089271788514E-51	-1.4159008882738117E-20	-5.147110653360722E-25	-1.076047243839173E-18	0.0	0.0	0.0	-6.766684520897327E-25	-1.1257840443785019E-25	-9.16979382726753E-24	3.3584293208159558E-18	0.0	4.433642093575079E-18	8.282105783978797E-17	-6.314143303495771E-22	3.0016785056652948E-21	-6.409786945036387E-19	8.054107395697113E-17	7.987965838047748E-17	-4.338848504562006E-19	7.944486039053327E-17	7.946554246923875E-17	-8.052061830484924E-17	-8.052049456709806E-17	7.947316102104964E-17	0.0	-1.0760648388810103E-18	0.0	-8.5571113809433E-24	0.0	2.8673385967890474E-50	0.0	3.2558680940192294E-48	0.0	7.66181458585698E-36	7.662944193345374E-36	2.508189125653679E-35	0.0	3.054598148211644E-36	3.056422404897724E-36	1.05342373786645E-35	1.2E-4	4.109964169640787E-4	4.111521062712218E-4	4.110069953228484E-4	0.0	0.0	0.0	0.0	0.0	2.781382463440659E-9	2.7816478121706123E-9	3.2441254787217133E-9	4.111613067140805E-4	0.0	2.8672189259800453E-9	0.011964822203118633	0.11976855681704358	0.003604031537198095	0.2656878342724754	0.08407470500388473	0.0016296894691856419	2.864155135759058	1.0358448642406732	0.3379933537112398	0.12224410701236303	4.76782816131669	0.006842969327716153	0.10045675820882467	0.09954324179117817	
970.000000	0.0	9.28047315744486E-65	1.0549130401012363E-62	0.0	2.569566982939143E-50	8.411793175135666E-50	0.0	1.0233723745836978E-50	3.529252293609812E-50	4.379128831691884E-19	1.4998343465945527E-18	1.4998724867548318E-18	0.0	0.0	0.0	0.0	9.966389542896468E-24	1.1624513590619281E-23	-0.0	-0.0	0.0	-3.4260893105855236E-52	-7.789634922928699E-52	-7.175000662843743E-51	-3.4112412486123254E-53	-8.35293306342038E-53	-2.8938208265677155E-51	-1.4158952845671525E-20	-5.085354703873356E-25	-1.0760434151044205E-18	0.0	0.0	0.0	-6.644259695264312E-25	-1.1054160318152087E-25	-9.003891248385747E-24	3.358419404495571E-18	0.0	4.433639507520627E-18	8.28211302344135E-17	-6.226955236435623E-22	3.0015324445009508E-21	-6.409851545042522E-19	8.054113255792364E-17	7.987991246859862E-17	-4.338898496250796E-19	7.944511850372038E-17	7.946559606437794E-17	-8.052087904020427E-17	-8.052075653653555E-17	7.947313929357078E-17	0.0	-1.0760611536408267E-18	0.0	-8.402293631498622E-24	0.0	2.54310120048037E-50	0.0	2.890747673281862E-48	0.0	7.041310036854209E-36	7.042348161238009E-36	2.3050593389970911E-35	0.0	2.8043177003906025E-36	2.8059924854414044E-36	9.671107919187512E-36	1.2E-4	4.109952652884402E-4	4.111509540416178E-4	4.1100571672617904E-4	0.0	0.0	0.0	0.0	0.0	2.7310608824575553E-9	2.731321430421054E-9	3.1854318164359084E-9	4.111601544529671E-4	0.0	2.81534436673604E-9	0.011964822088862778	0.11976855606383827	0.003604029413392419	0.26568770986517143	0.08407466269337922	0.001629685625386481	2.8641551180204634	1.0358448819792683	0.33799347405206526	0.12224415338934792	4.767828050588443	0.006842974886350672	0.10045673600220152	0.09954326399780132	
971.000000	0.0	8.231041305743938E-65	9.366116591820266E-63	0.0	2.3614664104163004E-50	7.730550387026974E-50	0.0	9.395217062565438E-51	3.240080755600771E-50	4.379128831691884E-19	1.4998301942229102E-18	1.4998678767870915E-18	0.0	0.0	0.0	0.0	9.786074722808235E-24	1.1414199507702511E-23	-0.0	-0.0	0.0	-3.1486218805550674E-52	-7.158778635480896E-52	-6.593921533265209E-51	-3.131739020855146E-53	-7.668530164480758E-53	-2.65671377115574E-51	-1.415889748071629E-20	-5.024341890828321E-25	-1.076039632158126E-18	0.0	0.0	0.0	-6.524049815205489E-25	-1.0854165232628504E-25	-8.840990227662858E-24	3.3584096071208515E-18	0.0	4.433636952039975E-18	8.28212019396422E-17	-6.14081537588708E-22	3.0013867379702234E-21	-6.40991536343769E-19	8.054119055441086E-17	7.988016403634481E-17	-4.338947895150363E-19	7.944537406668213E-17	7.946564913125732E-17	-8.052113717514066E-17	-8.052101589320369E-17	7.947311778136617E-17	0.0	-1.0760575146908447E-18	0.0	-8.250276889831062E-24	0.0	2.2555284273462744E-50	0.0	2.566569822939413E-48	0.0	6.471058060661651E-36	6.472012110849268E-36	2.1183803493738074E-35	0.0	2.5745441407172974E-36	2.5760817011866056E-36	8.878699522568628E-36	1.2E-4	4.1099412742605644E-4	4.111498156318935E-4	4.1100445347006095E-4	0.0	0.0	0.0	0.0	0.0	2.6816497341624998E-9	2.6819055682164197E-9	3.127800056969581E-9	4.1115901601212926E-4	0.0	2.7644083371147303E-9	0.011964821975746453	0.11976855531814506	0.0036040273146956026	0.26568758668720416	0.08407462080210222	0.00162968183461045	2.8641551004566868	1.035844899543053	0.33799359320284555	0.12224419930781201	4.767827940951566	0.006842980390051094	0.10045671384949376	0.09954328615050909	
972.000000	0.0	7.300278749527593E-65	8.315760552460703E-63	0.0	2.1702192021262006E-50	7.104479157072806E-50	0.0	8.625413959275763E-51	2.9746026720226256E-50	4.379128831691884E-19	1.499826091653277E-18	1.4998633221275812E-18	0.0	0.0	0.0	0.0	9.609022210921163E-24	1.1207690488380511E-23	-0.0	-0.0	0.0	-2.893625602834934E-52	-6.57901327326214E-52	-6.059902044639489E-51	-2.8751379864252544E-53	-7.040204253650165E-53	-2.4390342335802806E-51	-1.4158842779787848E-20	-4.964063240557323E-25	-1.0760358901396524E-18	0.0	0.0	0.0	-6.406014807280775E-25	-1.065778851639566E-25	-8.681036459441767E-24	3.3583999272612346E-18	0.0	4.4336344267698066E-18	8.282127295539397E-17	-6.055678820469537E-22	3.001241381863406E-21	-6.409978409694657E-19	8.05412479526974E-17	7.988041310870534E-17	-4.338996708323102E-19	7.944562710459125E-17	7.946570167385426E-17	-8.052139273561027E-17	-8.052127266320099E-17	7.947309648230339E-17	0.0	-1.0760539980829978E-18	0.0	-8.101010479295572E-24	0.0	2.000474257809981E-50	0.0	2.278743797335935E-48	0.0	5.9469888707185595E-36	5.947865655595884E-36	1.9468198621581939E-35	0.0	2.363597224229638E-36	2.365008803701073E-36	8.151217613408416E-36	1.2E-4	4.1099300321077324E-4	4.1114869087519143E-4	4.1100320536989715E-4	0.0	0.0	0.0	0.0	0.0	2.6331325467422794E-9	2.6333837521720396E-9	3.0712109880677978E-9	4.111578912253597E-4	0.0	2.7143938569649953E-9	0.011964821863758277	0.11976855457988894	0.003604025240809268	0.26568746472643395	0.0840745793259006	0.001629678096219464	2.8641550830659948	1.035844916933742	0.33799371117534277	0.1222442447722858	4.767827832395281	0.0068429858393599255	0.10045669175006136	0.09954330824994148	
973.000000	0.0	6.474766416687146E-65	7.383187700522824E-63	0.0	1.9944604608822155E-50	6.529111326662906E-50	0.0	7.918685164315489E-51	2.730876704572278E-50	4.379128831691884E-19	1.4998220382864734E-18	1.4998588221107852E-18	0.0	0.0	0.0	0.0	9.4351729846058E-24	1.1004917690335332E-23	-0.0	-0.0	0.0	-2.659280614509621E-52	-6.046201154374255E-52	-5.569130995162393E-51	-2.6395617214384965E-53	-6.463360627135764E-53	-2.239190407777227E-51	-1.4158788734897133E-20	-4.904509908243741E-25	-1.0760321974772769E-18	0.0	0.0	0.0	-6.290115323070534E-25	-1.0464964704863541E-25	-8.523976621528668E-24	3.3583903635022118E-18	0.0	4.433631931351134E-18	8.282134329154573E-17	-5.971600640696055E-22	3.0010963720202645E-21	-6.410040693170172E-19	8.054130475899688E-17	7.988065971044966E-17	-4.339044942746099E-19	7.944587764237129E-17	7.946575369868266E-17	-8.052164574733274E-17	-8.05215268725103E-17	7.947307539427076E-17	0.0	-1.0760504437817123E-18	0.0	-7.95444464009997E-24	0.0	1.7742615023780265E-50	0.0	2.0231935577022926E-48	0.0	5.46536227876626E-36	5.4661680557904474E-36	1.789153480777693E-35	0.0	2.1699343779085185E-36	2.1712302987155065E-36	7.483342398539662E-36	1.2E-4	4.10991892478399E-4	4.111475796085395E-4	4.1100197224331817E-4	0.0	0.0	0.0	0.0	0.0	2.585493146396564E-9	2.585739806944585E-9	3.0156457450694075E-9	4.111567799283179E-4	0.0	2.6652842533455848E-9	0.01196482175288694	0.1197685538489952	0.0036040231914385946	0.26568734397084093	0.0840745382606618	0.0016296744095831393	2.864155065846692	1.0358449341530447	0.33799382798120337	0.1222442897872558	4.767827724908959	0.006842991234814296	0.10045666970327184	0.099543330296731	
974.000000	0.0	5.742602657930732E-65	6.555191182903098E-63	0.0	1.8329358279229E-50	6.000340598300979E-50	0.0	7.269862643998722E-51	2.507120579739889E-50	4.379128831691884E-19	1.4998180335306882E-18	1.4998543760792098E-18	0.0	0.0	0.0	0.0	9.264469089088022E-24	1.0805813516765002E-23	-0.0	-0.0	0.0	-2.443914437230533E-52	-5.5565396938374375E-52	-5.118105839471741E-51	-2.4232875479995736E-53	-5.93378105113339E-53	-2.0557209133219046E-51	-1.415873533815333E-20	-4.8456731362205825E-25	-1.0760285510702027E-18	0.0	0.0	0.0	-6.176312726058682E-25	-1.0275629517846537E-25	-8.369758355740746E-24	3.3583809144473952E-18	0.0	4.433629465429241E-18	8.282141295672908E-17	-5.888549101017698E-22	3.0009517043322296E-21	-6.410102223108579E-19	8.054136097946203E-17	7.988090386610897E-17	-4.339092605313819E-19	7.944612570469877E-17	7.946580520820531E-17	-8.052189623572549E-17	-8.052177854645789E-17	7.947305451517793E-17	0.0	-1.0760468967841192E-18	0.0	-7.810530512721203E-24	0.0	1.5736287865398286E-50	0.0	1.796300068304815E-48	0.0	5.022741001793478E-36	5.023481521651314E-36	1.6442559684135354E-35	0.0	1.9921394204399316E-36	1.9933291591489227E-36	6.870189965444589E-36	1.2E-4	4.109907950667614E-4	4.111464816693167E-4	4.110007539101529E-4	0.0	0.0	0.0	0.0	0.0	2.5387156519463286E-9	2.5389578498399288E-9	2.9610858046184013E-9	4.111556819587678E-4	0.0	2.617063154967141E-9	0.011964821643121366	0.119768553125391	0.003604021166292272	0.26568722440852627	0.08407449760231454	0.001629670774078699	2.864155048797099	1.0358449512026506	0.3379939436319568	0.12224433435716302	4.767827618482082	0.006842996576946007	0.10045664770850056	0.09954335229150228	
975.000000	0.0	5.093231657264432E-65	5.820044904692854E-63	0.0	1.6844925307752773E-50	5.514393229685294E-50	0.0	6.67420181077062E-51	2.3016980557305863E-50	4.379128831691884E-19	1.499814076801259E-18	1.499849983383316E-18	0.0	0.0	0.0	0.0	9.096853618126822E-24	1.0610311593846927E-23	-0.0	-0.0	0.0	-2.245990041033703E-52	-5.106534265213354E-52	-4.7036076915319346E-51	-2.2247339369235395E-53	-5.447592915511747E-53	-1.8872841089300914E-51	-1.415868258176094E-20	-4.787544274280772E-25	-1.0760249440551631E-18	0.0	0.0	0.0	-6.064569078751215E-25	-1.0089719838134026E-25	-8.218330251898403E-24	3.358371578717517E-18	0.0	4.433627028653657E-18	8.282148195362856E-17	-5.806464021793884E-22	3.0008073747350075E-21	-6.410163008641367E-19	8.054141662017113E-17	7.98811455997599E-17	-4.339139702837911E-19	7.944637131600957E-17	7.946585621223773E-17	-8.05221442260434E-17	-8.052202771048106E-17	7.947303384295496E-17	0.0	-1.0760434691550724E-18	0.0	-7.669220121616804E-24	0.0	1.3956835305884305E-50	0.0	1.59485006129247E-48	0.0	4.6159661307552E-36	4.6166466784047205E-36	1.5110932173844623E-35	0.0	1.828912206227656E-36	1.8300044629365834E-36	6.307276568087596E-36	1.2E-4	4.1098971081564723E-4	4.1114539689631683E-4	4.109995501924102E-4	0.0	0.0	0.0	0.0	0.0	2.4927844695390437E-9	2.493022285517871E-9	2.907512978488266E-9	4.1115459715646116E-4	0.0	2.5697144867340392E-9	0.011964821534450469	0.11976855240900323	0.003604019165082472	0.26568710602770607	0.08407445734682757	0.0016296671890908688	2.864155031915527	1.035844968084224	0.3379940581390209	0.12224437848640596	4.767827513104192	0.006843001866281668	0.1004566257651296	0.09954337423487324	
976.000000	0.0	4.5172912457627055E-65	5.167337518078669E-63	0.0	1.5480711561263338E-50	5.067801101192894E-50	0.0	6.127346827889555E-51	2.1131069572665455E-50	4.379128831691884E-19	1.4998101675205103E-18	1.499845643381385E-18	0.0	0.0	0.0	0.0	8.932270695046929E-24	1.0418346748614688E-23	-0.0	-0.0	0.0	-2.0640948748351115E-52	-4.692973260088745E-52	-4.322678352061516E-51	-2.0424489426298517E-53	-5.001240914925299E-53	-1.732648281554707E-51	-1.4158630458017624E-20	-4.730114783290806E-25	-1.0760213783752142E-18	0.0	0.0	0.0	-5.954847130031285E-25	-9.907173690451729E-26	-8.06964182903042E-24	3.358362354949231E-18	0.0	4.433624620678093E-18	8.282155028976815E-17	-5.725352771960834E-22	3.0006633792189787E-21	-6.410223058789304E-19	8.054147168714445E-17	7.988138493564051E-17	-4.339186242048384E-19	7.944661450049578E-17	7.946590671020805E-17	-8.052238974315803E-17	-8.052227438964069E-17	7.947301337555244E-17	0.0	-1.076040116480755E-18	0.0	-7.530466359235153E-24	0.0	1.237860246468458E-50	0.0	1.4159905451556925E-48	0.0	4.2421345860105245E-36	4.242760018398822E-36	1.388714868907368E-35	0.0	1.6790591179357224E-36	1.6800618798944465E-36	5.7904858390297025E-36	1.2E-4	4.109886395667576E-4	4.1114432513152213E-4	4.109983609142415E-4	0.0	0.0	0.0	0.0	0.0	2.4476842874510986E-9	2.4479178007940207E-9	2.8549094075196337E-9	4.111535253630006E-4	0.0	2.5232224643863722E-9	0.011964821426863328	0.11976855169975983	0.003604017187524803	0.265686988816713	0.08407441749020941	0.0016296636540118075	2.8641550152003292	1.0358449847994229	0.3379941715136979	0.12224442217933802	4.767827408764966	0.006843007103342632	0.10045660387254939	0.09954339612745346	
977.000000	0.0	4.006477924470082E-65	4.5878250217082296E-63	0.0	1.4226980889770677E-50	4.657376964521502E-50	0.0	5.625298756872666E-51	1.9399681907584507E-50	4.379128831691884E-19	1.4998063051176996E-18	1.4998413554394413E-18	0.0	0.0	0.0	0.0	8.770665454109101E-24	1.0229854987228965E-23	-0.0	-0.0	0.0	-1.8969307853027567E-52	-4.312905167392579E-52	-3.972599196377231E-51	-1.8750995856242222E-53	-4.59146105023728E-53	-1.5906826393389638E-51	-1.4158578959313482E-20	-4.67337623221015E-25	-1.0760178586927912E-18	0.0	0.0	0.0	-5.8471103027394E-25	-9.727930220799098E-26	-7.923643520738274E-24	3.3583532417953804E-18	0.0	4.433622241160397E-18	8.282161797170353E-17	-5.645241781434993E-22	3.000519713822084E-21	-6.41028238246316E-19	8.054152618634418E-17	7.988162189742497E-17	-4.339232229594695E-19	7.944685528211429E-17	7.946595671041758E-17	-8.052263281187116E-17	-8.052251860865968E-17	7.947299311094131E-17	0.0	-1.0760367461420307E-18	0.0	-7.394222970301576E-24	0.0	1.097883550392512E-50	0.0	1.2571884129572087E-48	0.0	3.898578398555328E-36	3.8991531792817154E-36	1.2762475305542767E-35	0.0	1.5414843380251012E-36	1.5424049380430694E-36	5.3160386880208054E-36	1.2E-4	4.109875811636937E-4	4.1114326621920834E-4	4.109971859019205E-4	0.0	0.0	0.0	0.0	0.0	2.4034000709827587E-9	2.4036293595343266E-9	2.8032575556659222E-9	4.111524664218699E-4	0.0	2.4775715892373424E-9	0.011964821320349135	0.11976855099758972	0.003604015233338272	0.2656868727639961	0.08407437802850831	0.0016296601682409982	2.8641549986498642	1.035845001349879	0.33799428376718244	0.12224446544027108	4.767827305454199	0.006843012288645175	0.10045658203015753	0.09954341796984531	
978.000000	0.0	3.55342715046882E-65	4.0732998844161093E-63	0.0	1.3074785641274589E-50	4.280191695872183E-50	0.0	5.164386314814723E-51	1.7810156595307036E-50	4.379128831691884E-19	1.4998024890289956E-18	1.4998371189311614E-18	0.0	0.0	0.0	0.0	8.611984022221851E-24	1.0044773473646437E-23	-0.0	-0.0	0.0	-1.743304752169945E-52	-3.963617508992967E-52	-3.6508717719949095E-51	-1.721462104938241E-53	-4.215256760164104E-53	-1.460349042578448E-51	-1.415852807813076E-20	-4.617320288753776E-25	-1.0760143852409412E-18	0.0	0.0	0.0	-5.741322681481234E-25	-9.55192967616391E-26	-7.780286656072565E-24	3.3583442379253923E-18	0.0	4.433619889762495E-18	8.28216850079258E-17	-5.566125056815918E-22	3.0003763746265354E-21	-6.410340988466108E-19	8.054158012366453E-17	7.988185650873203E-17	-4.339277672046848E-19	7.9447093684582E-17	7.946600621736865E-17	-8.052287345648515E-17	-8.052276039219829E-17	7.947297304711263E-17	0.0	-1.0760333443424054E-18	0.0	-7.260444536412345E-24	0.0	9.737353579787549E-51	0.0	1.1161945786853818E-48	0.0	3.5828456692076226E-36	3.5833739003795386E-36	1.1728885430078175E-35	0.0	1.4151818354664262E-36	1.4160270055346657E-36	4.880465666983188E-36	1.2E-4	4.1098653545195037E-4	4.111422200049041E-4	4.1099602498381754E-4	0.0	0.0	0.0	0.0	0.0	2.359917057446678E-9	2.360142197643039E-9	2.7525402041480346E-9	4.1115142017847975E-4	0.0	2.4327466430071624E-9	0.011964821214897168	0.11976855030242199	0.003604013302245233	0.26568675785811785	0.08407433895781176	0.0016296567311851636	2.8641549822625167	1.0358450177372218	0.33799439491055466	0.12224450827347393	4.7678272031617555	0.006843017422700401	0.10045656023735841	0.09954343976264443	
979.000000	0.0	3.151607160136888E-65	3.616474840958986E-63	0.0	1.2015902803960863E-50	3.933553391312572E-50	0.0	4.741239027716119E-51	1.6350870053460544E-50	4.379128831691884E-19	1.499798718697503E-18	1.4998329332377733E-18	0.0	0.0	0.0	0.0	8.456173500980847E-24	9.86304050867131E-24	-0.0	-0.0	0.0	-1.6021203738614485E-52	-3.6426174812219816E-52	-3.355199967755005E-51	-1.5804130092387061E-53	-3.8698770085814745E-53	-1.3406944122086378E-51	-1.4158477807044193E-20	-4.5619387026955235E-25	-1.0760109486610726E-18	0.0	0.0	0.0	-5.637449000653899E-25	-9.379113384603091E-26	-7.63952344558339E-24	3.3583353420256992E-18	0.0	4.433617566150337E-18	8.282175140001018E-17	-5.487924389133713E-22	3.000233357766665E-21	-6.410398885495075E-19	8.054163350492839E-17	7.988208879281706E-17	-4.339322575897132E-19	7.944732973138808E-17	7.946605523556796E-17	-8.052311170133711E-17	-8.052299976456439E-17	7.947295318207722E-17	0.0	-1.0760300680043719E-18	0.0	-7.129086460881812E-24	0.0	8.636257889455859E-51	0.0	9.910121341358448E-49	0.0	3.29268306983839E-36	3.293168521347417E-36	1.0779002516241122E-35	0.0	1.2992280090241599E-36	1.3000039295437187E-36	4.480581599279422E-36	1.2E-4	4.1098550227892326E-4	4.111411863346509E-4	4.1099487799037233E-4	0.0	0.0	0.0	0.0	0.0	2.3172207512462123E-9	2.317441818140618E-9	2.7027404457139135E-9	4.111503864802134E-4	0.0	2.388732682749436E-9	0.011964821110496805	0.11976854961418676	0.003604011393971346	0.26568664408775133	0.08407430027424569	0.0016296533422581866	2.8641549660366863	1.0358450339630458	0.3379945049547887	0.1222445506831722	4.767827101877642	0.006843022506014496	0.10045653849356431	0.09954346150643853	
980.000000	0.0	2.795224798829904E-65	3.210879715078984E-63	0.0	1.1042775320036376E-50	3.6149881551399897E-50	0.0	4.352762583514181E-51	1.5011151085308013E-50	4.379128831691884E-19	1.4997949935728945E-18	1.499828797747974E-18	0.0	0.0	0.0	0.0	8.303181949035058E-24	9.684595509387527E-24	-0.0	-0.0	0.0	-1.4723700426715166E-52	-3.3476141641818025E-52	-3.083473626760931E-51	-1.4509208611713936E-53	-3.552796167264611E-53	-1.230843760307319E-51	-1.415842813871608E-20	-4.507223343930111E-25	-1.0760075501450215E-18	0.0	0.0	0.0	-5.535454632690038E-25	-9.209423735683129E-26	-7.50130696401193E-24	3.358326552797533E-18	0.0	4.433615269993874E-18	8.282181715810675E-17	-5.410641203049781E-22	3.0000906594178858E-21	-6.410456082139997E-19	8.054168633592479E-17	7.988231877271654E-17	-4.339366947558824E-19	7.944756344578373E-17	7.946610377079079E-17	-8.052334757028796E-17	-8.05232367497665E-17	7.947293351386552E-17	0.0	-1.0760268865232936E-18	0.0	-7.00010495388252E-24	0.0	7.659673618919213E-51	0.0	8.798680756341543E-49	0.0	3.026019761771652E-36	3.0264658981985545E-36	9.906047419235206E-36	0.0	1.1927749333190957E-36	1.1934872782959202E-36	4.113462287751446E-36	1.2E-4	4.1098448149380775E-4	4.1114016505781664E-4	4.1099374475407125E-4	0.0	0.0	0.0	0.0	0.0	2.275296919043263E-9	2.2755139863310763E-9	2.6538416790024053E-9	4.11149365176177E-4	0.0	2.3455150358699015E-9	0.01196482100713758	0.119768548932815	0.003604009508245555	0.2656865314416845	0.08407426197397423	0.001629650000881013	2.864154949970778	1.0358450500289518	0.33799461391074653	0.12224459267355163	4.767827001591898	0.006843027539088518	0.10045651679819377	0.09954348320180907	
981.000000	0.0	2.4791419993010195E-65	2.8507698095434684E-63	0.0	1.0148458152358051E-50	3.3222224441298733E-50	0.0	3.9961162045792865E-51	1.3781202845425533E-50	4.379128831691884E-19	1.4997913131114396E-18	1.499824711857834E-18	0.0	0.0	0.0	0.0	8.152958364771473E-24	9.509378988962845E-24	-0.0	-0.0	0.0	-1.35312775364774E-52	-3.0765021718587577E-52	-2.833753486622098E-51	-1.3320387348597622E-53	-3.261695546948749E-53	-1.1299937916436402E-51	-1.4158379065896685E-20	-4.453166185908386E-25	-1.0760041968381836E-18	0.0	0.0	0.0	-5.435305576514315E-25	-9.04280416127581E-26	-7.365591135540439E-24	3.3583178689573305E-18	0.0	4.4336130009670116E-18	8.282188228517288E-17	-5.334321235091947E-22	2.999948275806087E-21	-6.410512586887725E-19	8.054173862234673E-17	7.98825464714663E-17	-4.339410793369341E-19	7.944779485079473E-17	7.946615182374834E-17	-8.05235810871172E-17	-8.052347137170225E-17	7.947291404052797E-17	0.0	-1.0760236636080296E-18	0.0	-6.873457017843684E-24	0.0	6.793521071203192E-51	0.0	7.811882004235262E-49	0.0	2.7809526165789028E-36	2.7813626219197208E-36	9.103790014361353E-36	0.0	1.095044158278955E-36	1.0956981368156941E-36	3.776423131201045E-36	1.2E-4	4.1098347294760704E-4	4.1113915602643833E-4	4.109926251094213E-4	0.0	0.0	0.0	0.0	0.0	2.2341315850134226E-9	2.234344725056698E-9	2.6058276030090336E-9	4.1114835611724226E-4	0.0	2.303079295235135E-9	0.011964820904809069	0.11976854825823799	0.0036040076448000547	0.26568641990881414	0.08407422405320052	0.0016296467064815777	2.86415493406322	1.0358450659365082	0.3379947217891864	0.12224463424875523	4.767826902294704	0.006843032522418664	0.100456495150673	0.09954350484932985	
