time, S001__rbcM, S001__suc, S001__alb, S001__gal, S001__galM, S001__h2oM, D001__rbcM, D001__suc, D001__alb, D001__gal, D001__galM, D001__h2oM, S002__rbcM, S002__suc, S002__alb, S002__gal, S002__galM, S002__h2oM, D002__rbcM, D002__suc, D002__alb, D002__gal, D002__galM, D002__h2oM, S003__rbcM, S003__suc, S003__alb, S003__gal, S003__galM, S003__h2oM, D003__rbcM, D003__suc, D003__alb, D003__gal, D003__galM, D003__h2oM, S004__rbcM, S004__suc, S004__alb, S004__gal, S004__galM, S004__h2oM, D004__rbcM, D004__suc, D004__alb, D004__gal, D004__galM, D004__h2oM, S005__rbcM, S005__suc, S005__alb, S005__gal, S005__galM, S005__h2oM, D005__rbcM, D005__suc, D005__alb, D005__gal, D005__galM, D005__h2oM, PV__rbcM, PV__suc, PV__alb, PV__gal, PV__galM, PV__h2oM, H01__gal, H01__galM, H01__h2oM, H01__glc1p, H01__glc6p, H01__gal1p, H01__udpglc, H01__udpgal, H01__galtol, H01__atp, H01__adp, H01__utp, H01__udp, H01__phos, H01__ppi, H01__nadp, H01__nadph
93.5, 0, 0, 0, 0.000322468, 0, 0, 0, 0, 0, 0.000323042, 0, 0, 0, 0, 0, 0.00032307, 0, 0, 0, 0, 0, 0.000323076, 0, 0, 0, 0, 0, 0.000323071, 0, 0, 0, 0, 0, 0.000323076, 0, 0, 0, 0, 0, 0.000323071, 0, 0, 0, 0, 0, 0.000323076, 0, 0, 0, 0, 0, 0.000323071, 0, 0, 0, 0, 0, 0.000323076, 0, 0, 0, 0, 0, 0.000321388, 0, 0, 0.000323076, 0, 0, 0.0119871, 0.119916, 0.00347817, 0.309049, 0.0982346, 0.00128493, 2.87032, 1.02968, 0.296387, 0.10633, 4.80657, 0.00517108, 0.100285, 0.0997153
94, 0, 0, 0, 0.000322994, 0, 0, 0, 0, 0, 0.00032357, 0, 0, 0, 0, 0, 0.000323597, 0, 0, 0, 0, 0, 0.000323604, 0, 0, 0, 0, 0, 0.000323599, 0, 0, 0, 0, 0, 0.000323604, 0, 0, 0, 0, 0, 0.000323599, 0, 0, 0, 0, 0, 0.000323604, 0, 0, 0, 0, 0, 0.000323599, 0, 0, 0, 0, 0, 0.000323604, 0, 0, 0, 0, 0, 0.000321925, 0, 0, 0.000323604, 0, 0, 0.0119871, 0.119915, 0.00347944, 0.308912, 0.0981912, 0.00128698, 2.8703, 1.0297, 0.296517, 0.106379, 4.80645, 0.00517561, 0.100287, 0.0997132
94.5, 0, 0, 0, 0.000323517, 0, 0, 0, 0, 0, 0.000324095, 0, 0, 0, 0, 0, 0.000324122, 0, 0, 0, 0, 0, 0.000324128, 0, 0, 0, 0, 0, 0.000324124, 0, 0, 0, 0, 0, 0.000324129, 0, 0, 0, 0, 0, 0.000324124, 0, 0, 0, 0, 0, 0.000324129, 0, 0, 0, 0, 0, 0.000324124, 0, 0, 0, 0, 0, 0.000324129, 0, 0, 0, 0, 0, 0.000322459, 0, 0, 0.000324129, 0, 0, 0.0119871, 0.119915, 0.0034807, 0.308776, 0.0981479, 0.00128901, 2.87028, 1.02972, 0.296647, 0.106428, 4.80633, 0.00518015, 0.100289, 0.0997112
95, 0, 0, 0, 0.000324037, 0, 0, 0, 0, 0, 0.000324617, 0, 0, 0, 0, 0, 0.000324644, 0, 0, 0, 0, 0, 0.00032465, 0, 0, 0, 0, 0, 0.000324646, 0, 0, 0, 0, 0, 0.00032465, 0, 0, 0, 0, 0, 0.000324646, 0, 0, 0, 0, 0, 0.00032465, 0, 0, 0, 0, 0, 0.000324646, 0, 0, 0, 0, 0, 0.00032465, 0, 0, 0, 0, 0, 0.00032299, 0, 0, 0.000324651, 0, 0, 0.011987, 0.119915, 0.00348194, 0.30864, 0.0981046, 0.00129104, 2.87026, 1.02974, 0.296777, 0.106478, 4.80621, 0.00518467, 0.100291, 0.0997092
95.5, 0, 0, 0, 0.000324555, 0, 0, 0, 0, 0, 0.000325135, 0, 0, 0, 0, 0, 0.000325163, 0, 0, 0, 0, 0, 0.000325169, 0, 0, 0, 0, 0, 0.000325165, 0, 0, 0, 0, 0, 0.000325169, 0, 0, 0, 0, 0, 0.000325165, 0, 0, 0, 0, 0, 0.000325169, 0, 0, 0, 0, 0, 0.000325165, 0, 0, 0, 0, 0, 0.000325169, 0, 0, 0, 0, 0, 0.000323519, 0, 0, 0.00032517, 0, 0, 0.011987, 0.119915, 0.00348316, 0.308505, 0.0980614, 0.00129305, 2.87024, 1.02976, 0.296907, 0.106527, 4.80609, 0.0051892, 0.100293, 0.0997072
96, 0, 0, 0, 0.000325069, 0, 0, 0, 0, 0, 0.000325651, 0, 0, 0, 0, 0, 0.000325679, 0, 0, 0, 0, 0, 0.000325685, 0, 0, 0, 0, 0, 0.000325681, 0, 0, 0, 0, 0, 0.000325685, 0, 0, 0, 0, 0, 0.000325681, 0, 0, 0, 0, 0, 0.000325685, 0, 0, 0, 0, 0, 0.000325681, 0, 0, 0, 0, 0, 0.000325685, 0, 0, 0, 0, 0, 0.000324044, 0, 0, 0.000325686, 0, 0, 0.011987, 0.119914, 0.00348437, 0.30837, 0.0980182, 0.00129505, 2.87022, 1.02978, 0.297036, 0.106576, 4.80597, 0.00519372, 0.100295, 0.0997052
96.5, 0, 0, 0, 0.000325581, 0, 0, 0, 0, 0, 0.000326164, 0, 0, 0, 0, 0, 0.000326192, 0, 0, 0, 0, 0, 0.000326198, 0, 0, 0, 0, 0, 0.000326194, 0, 0, 0, 0, 0, 0.000326199, 0, 0, 0, 0, 0, 0.000326194, 0, 0, 0, 0, 0, 0.000326199, 0, 0, 0, 0, 0, 0.000326194, 0, 0, 0, 0, 0, 0.000326198, 0, 0, 0, 0, 0, 0.000324566, 0, 0, 0.000326199, 0, 0, 0.0119869, 0.119914, 0.00348556, 0.308234, 0.0979752, 0.00129704, 2.8702, 1.0298, 0.297165, 0.106625, 4.80585, 0.00519823, 0.100297, 0.0997032
97, 0, 0, 0, 0.00032609, 0, 0, 0, 0, 0, 0.000326674, 0, 0, 0, 0, 0, 0.000326702, 0, 0, 0, 0, 0, 0.000326709, 0, 0, 0, 0, 0, 0.000326704, 0, 0, 0, 0, 0, 0.000326709, 0, 0, 0, 0, 0, 0.000326704, 0, 0, 0, 0, 0, 0.000326709, 0, 0, 0, 0, 0, 0.000326704, 0, 0, 0, 0, 0, 0.000326709, 0, 0, 0, 0, 0, 0.000325085, 0, 0, 0.000326709, 0, 0, 0.0119869, 0.119914, 0.00348673, 0.3081, 0.0979322, 0.00129901, 2.87018, 1.02982, 0.297294, 0.106674, 4.80573, 0.00520274, 0.100299, 0.0997012
97.5, 0, 0, 0, 0.000326596, 0, 0, 0, 0, 0, 0.000327182, 0, 0, 0, 0, 0, 0.00032721, 0, 0, 0, 0, 0, 0.000327216, 0, 0, 0, 0, 0, 0.000327212, 0, 0, 0, 0, 0, 0.000327216, 0, 0, 0, 0, 0, 0.000327212, 0, 0, 0, 0, 0, 0.000327216, 0, 0, 0, 0, 0, 0.000327211, 0, 0, 0, 0, 0, 0.000327216, 0, 0, 0, 0, 0, 0.000325602, 0, 0, 0.000327216, 0, 0, 0.0119869, 0.119914, 0.00348789, 0.307965, 0.0978893, 0.00130098, 2.87016, 1.02984, 0.297423, 0.106723, 4.80561, 0.00520724, 0.100301, 0.0996992
98, 0, 0, 0, 0.000327098, 0, 0, 0, 0, 0, 0.000327686, 0, 0, 0, 0, 0, 0.000327714, 0, 0, 0, 0, 0, 0.00032772, 0, 0, 0, 0, 0, 0.000327716, 0, 0, 0, 0, 0, 0.00032772, 0, 0, 0, 0, 0, 0.000327716, 0, 0, 0, 0, 0, 0.00032772, 0, 0, 0, 0, 0, 0.000327716, 0, 0, 0, 0, 0, 0.00032772, 0, 0, 0, 0, 0, 0.000326115, 0, 0, 0.000327721, 0, 0, 0.0119868, 0.119913, 0.00348904, 0.307831, 0.0978465, 0.00130294, 2.87015, 1.02985, 0.297551, 0.106771, 4.80549, 0.00521174, 0.100303, 0.0996973
98.5, 0, 0, 0, 0.000327599, 0, 0, 0, 0, 0, 0.000328187, 0, 0, 0, 0, 0, 0.000328216, 0, 0, 0, 0, 0, 0.000328222, 0, 0, 0, 0, 0, 0.000328218, 0, 0, 0, 0, 0, 0.000328222, 0, 0, 0, 0, 0, 0.000328218, 0, 0, 0, 0, 0, 0.000328222, 0, 0, 0, 0, 0, 0.000328217, 0, 0, 0, 0, 0, 0.000328222, 0, 0, 0, 0, 0, 0.000326626, 0, 0, 0.000328222, 0, 0, 0.0119868, 0.119913, 0.00349017, 0.307697, 0.0978037, 0.00130488, 2.87013, 1.02987, 0.297679, 0.10682, 4.80537, 0.00521624, 0.100305, 0.0996954
99, 0, 0, 0, 0.000328096, 0, 0, 0, 0, 0, 0.000328686, 0, 0, 0, 0, 0, 0.000328714, 0, 0, 0, 0, 0, 0.000328721, 0, 0, 0, 0, 0, 0.000328716, 0, 0, 0, 0, 0, 0.000328721, 0, 0, 0, 0, 0, 0.000328716, 0, 0, 0, 0, 0, 0.000328721, 0, 0, 0, 0, 0, 0.000328716, 0, 0, 0, 0, 0, 0.000328721, 0, 0, 0, 0, 0, 0.000327134, 0, 0, 0.000328721, 0, 0, 0.0119867, 0.119913, 0.00349128, 0.307563, 0.097761, 0.00130681, 2.87011, 1.02989, 0.297807, 0.106869, 4.80525, 0.00522073, 0.100307, 0.0996934
99.5, 0, 0, 0, 0.00032859, 0, 0, 0, 0, 0, 0.000329182, 0, 0, 0, 0, 0, 0.00032921, 0, 0, 0, 0, 0, 0.000329216, 0, 0, 0, 0, 0, 0.000329212, 0, 0, 0, 0, 0, 0.000329216, 0, 0, 0, 0, 0, 0.000329212, 0, 0, 0, 0, 0, 0.000329216, 0, 0, 0, 0, 0, 0.000329212, 0, 0, 0, 0, 0, 0.000329216, 0, 0, 0, 0, 0, 0.000327639, 0, 0, 0.000329217, 0, 0, 0.0119867, 0.119913, 0.00349238, 0.30743, 0.0977184, 0.00130873, 2.87009, 1.02991, 0.297935, 0.106917, 4.80513, 0.00522521, 0.100308, 0.0996915
100, 0, 0, 0, 0.000329082, 0, 0, 0, 0, 0, 0.000329675, 0, 0, 0, 0, 0, 0.000329703, 0, 0, 0, 0, 0, 0.000329709, 0, 0, 0, 0, 0, 0.000329705, 0, 0, 0, 0, 0, 0.000329709, 0, 0, 0, 0, 0, 0.000329705, 0, 0, 0, 0, 0, 0.000329709, 0, 0, 0, 0, 0, 0.000329705, 0, 0, 0, 0, 0, 0.000329709, 0, 0, 0, 0, 0, 0.000328141, 0, 0, 0.00032971, 0, 0, 0.0119867, 0.119912, 0.00349347, 0.307296, 0.0976759, 0.00131064, 2.87007, 1.02993, 0.298062, 0.106965, 4.80502, 0.00522969, 0.10031, 0.0996896
100.5, 0, 0, 0, 0.00032957, 0, 0, 0, 0, 0, 0.000330165, 0, 0, 0, 0, 0, 0.000330193, 0, 0, 0, 0, 0, 0.000330199, 0, 0, 0, 0, 0, 0.000330195, 0, 0, 0, 0, 0, 0.0003302, 0, 0, 0, 0, 0, 0.000330195, 0, 0, 0, 0, 0, 0.0003302, 0, 0, 0, 0, 0, 0.000330195, 0, 0, 0, 0, 0, 0.0003302, 0, 0, 0, 0, 0, 0.00032864, 0, 0, 0.0003302, 0, 0, 0.0119866, 0.119912, 0.00349454, 0.307163, 0.0976334, 0.00131254, 2.87005, 1.02995, 0.29819, 0.107014, 4.8049, 0.00523417, 0.100312, 0.0996877
101, 0, 0, 0, 0.000330056, 0, 0, 0, 0, 0, 0.000330652, 0, 0, 0, 0, 0, 0.000330681, 0, 0, 0, 0, 0, 0.000330687, 0, 0, 0, 0, 0, 0.000330683, 0, 0, 0, 0, 0, 0.000330687, 0, 0, 0, 0, 0, 0.000330683, 0, 0, 0, 0, 0, 0.000330687, 0, 0, 0, 0, 0, 0.000330682, 0, 0, 0, 0, 0, 0.000330687, 0, 0, 0, 0, 0, 0.000329136, 0, 0, 0.000330687, 0, 0, 0.0119866, 0.119912, 0.0034956, 0.307031, 0.097591, 0.00131443, 2.87003, 1.02997, 0.298316, 0.107062, 4.80478, 0.00523864, 0.100314, 0.0996858
101.5, 0, 0, 0, 0.000330539, 0, 0, 0, 0, 0, 0.000331136, 0, 0, 0, 0, 0, 0.000331165, 0, 0, 0, 0, 0, 0.000331171, 0, 0, 0, 0, 0, 0.000331167, 0, 0, 0, 0, 0, 0.000331171, 0, 0, 0, 0, 0, 0.000331167, 0, 0, 0, 0, 0, 0.000331171, 0, 0, 0, 0, 0, 0.000331167, 0, 0, 0, 0, 0, 0.000331171, 0, 0, 0, 0, 0, 0.000329629, 0, 0, 0.000331172, 0, 0, 0.0119866, 0.119912, 0.00349665, 0.306898, 0.0975487, 0.00131631, 2.87001, 1.02999, 0.298443, 0.10711, 4.80466, 0.0052431, 0.100316, 0.099684
102, 0, 0, 0, 0.00033102, 0, 0, 0, 0, 0, 0.000331618, 0, 0, 0, 0, 0, 0.000331647, 0, 0, 0, 0, 0, 0.000331653, 0, 0, 0, 0, 0, 0.000331649, 0, 0, 0, 0, 0, 0.000331653, 0, 0, 0, 0, 0, 0.000331649, 0, 0, 0, 0, 0, 0.000331653, 0, 0, 0, 0, 0, 0.000331648, 0, 0, 0, 0, 0, 0.000331653, 0, 0, 0, 0, 0, 0.00033012, 0, 0, 0.000331653, 0, 0, 0.0119865, 0.119911, 0.00349768, 0.306766, 0.0975065, 0.00131817, 2.87, 1.03, 0.29857, 0.107158, 4.80454, 0.00524756, 0.100318, 0.0996821
102.5, 0, 0, 0, 0.000331497, 0, 0, 0, 0, 0, 0.000332097, 0, 0, 0, 0, 0, 0.000332126, 0, 0, 0, 0, 0, 0.000332132, 0, 0, 0, 0, 0, 0.000332128, 0, 0, 0, 0, 0, 0.000332132, 0, 0, 0, 0, 0, 0.000332128, 0, 0, 0, 0, 0, 0.000332132, 0, 0, 0, 0, 0, 0.000332127, 0, 0, 0, 0, 0, 0.000332132, 0, 0, 0, 0, 0, 0.000330608, 0, 0, 0.000332132, 0, 0, 0.0119865, 0.119911, 0.0034987, 0.306634, 0.0974643, 0.00132003, 2.86998, 1.03002, 0.298696, 0.107206, 4.80443, 0.00525202, 0.10032, 0.0996803
103, 0, 0, 0, 0.000331972, 0, 0, 0, 0, 0, 0.000332573, 0, 0, 0, 0, 0, 0.000332602, 0, 0, 0, 0, 0, 0.000332608, 0, 0, 0, 0, 0, 0.000332604, 0, 0, 0, 0, 0, 0.000332608, 0, 0, 0, 0, 0, 0.000332604, 0, 0, 0, 0, 0, 0.000332608, 0, 0, 0, 0, 0, 0.000332604, 0, 0, 0, 0, 0, 0.000332608, 0, 0, 0, 0, 0, 0.000331093, 0, 0, 0.000332608, 0, 0, 0.0119865, 0.119911, 0.00349971, 0.306502, 0.0974222, 0.00132187, 2.86996, 1.03004, 0.298822, 0.107254, 4.80431, 0.00525647, 0.100322, 0.0996784
103.5, 0, 0, 0, 0.000332444, 0, 0, 0, 0, 0, 0.000333046, 0, 0, 0, 0, 0, 0.000333075, 0, 0, 0, 0, 0, 0.000333081, 0, 0, 0, 0, 0, 0.000333077, 0, 0, 0, 0, 0, 0.000333081, 0, 0, 0, 0, 0, 0.000333077, 0, 0, 0, 0, 0, 0.000333081, 0, 0, 0, 0, 0, 0.000333077, 0, 0, 0, 0, 0, 0.000333081, 0, 0, 0, 0, 0, 0.000331575, 0, 0, 0.000333082, 0, 0, 0.0119864, 0.119911, 0.0035007, 0.306371, 0.0973802, 0.0013237, 2.86994, 1.03006, 0.298947, 0.107301, 4.80419, 0.00526091, 0.100323, 0.0996766
104, 0, 0, 0, 0.000332913, 0, 0, 0, 0, 0, 0.000333516, 0, 0, 0, 0, 0, 0.000333546, 0, 0, 0, 0, 0, 0.000333552, 0, 0, 0, 0, 0, 0.000333548, 0, 0, 0, 0, 0, 0.000333552, 0, 0, 0, 0, 0, 0.000333548, 0, 0, 0, 0, 0, 0.000333552, 0, 0, 0, 0, 0, 0.000333547, 0, 0, 0, 0, 0, 0.000333552, 0, 0, 0, 0, 0, 0.000332054, 0, 0, 0.000333552, 0, 0, 0.0119864, 0.119911, 0.00350169, 0.30624, 0.0973383, 0.00132553, 2.86992, 1.03008, 0.299073, 0.107349, 4.80408, 0.00526535, 0.100325, 0.0996748
104.5, 0, 0, 0, 0.000333379, 0, 0, 0, 0, 0, 0.000333984, 0, 0, 0, 0, 0, 0.000334014, 0, 0, 0, 0, 0, 0.00033402, 0, 0, 0, 0, 0, 0.000334016, 0, 0, 0, 0, 0, 0.00033402, 0, 0, 0, 0, 0, 0.000334016, 0, 0, 0, 0, 0, 0.00033402, 0, 0, 0, 0, 0, 0.000334015, 0, 0, 0, 0, 0, 0.00033402, 0, 0, 0, 0, 0, 0.000332531, 0, 0, 0.00033402, 0, 0, 0.0119863, 0.11991, 0.00350266, 0.306109, 0.0972964, 0.00132734, 2.8699, 1.0301, 0.299198, 0.107397, 4.80396, 0.00526979, 0.100327, 0.099673
105, 0, 0, 0, 0.000333843, 0, 0, 0, 0, 0, 0.000334449, 0, 0, 0, 0, 0, 0.000334479, 0, 0, 0, 0, 0, 0.000334485, 0, 0, 0, 0, 0, 0.000334481, 0, 0, 0, 0, 0, 0.000334485, 0, 0, 0, 0, 0, 0.000334481, 0, 0, 0, 0, 0, 0.000334485, 0, 0, 0, 0, 0, 0.00033448, 0, 0, 0, 0, 0, 0.000334485, 0, 0, 0, 0, 0, 0.000333004, 0, 0, 0.000334485, 0, 0, 0.0119863, 0.11991, 0.00350362, 0.305978, 0.0972547, 0.00132914, 2.86989, 1.03011, 0.299323, 0.107444, 4.80384, 0.00527422, 0.100329, 0.0996712
105.5, 0, 0, 0, 0.000334304, 0, 0, 0, 0, 0, 0.000334911, 0, 0, 0, 0, 0, 0.000334941, 0, 0, 0, 0, 0, 0.000334947, 0, 0, 0, 0, 0, 0.000334943, 0, 0, 0, 0, 0, 0.000334947, 0, 0, 0, 0, 0, 0.000334943, 0, 0, 0, 0, 0, 0.000334947, 0, 0, 0, 0, 0, 0.000334943, 0, 0, 0, 0, 0, 0.000334947, 0, 0, 0, 0, 0, 0.000333475, 0, 0, 0.000334947, 0, 0, 0.0119863, 0.11991, 0.00350456, 0.305848, 0.097213, 0.00133093, 2.86987, 1.03013, 0.299448, 0.107491, 4.80373, 0.00527864, 0.100331, 0.0996694
106, 0, 0, 0, 0.000334762, 0, 0, 0, 0, 0, 0.000335371, 0, 0, 0, 0, 0, 0.000335401, 0, 0, 0, 0, 0, 0.000335407, 0, 0, 0, 0, 0, 0.000335403, 0, 0, 0, 0, 0, 0.000335407, 0, 0, 0, 0, 0, 0.000335403, 0, 0, 0, 0, 0, 0.000335407, 0, 0, 0, 0, 0, 0.000335402, 0, 0, 0, 0, 0, 0.000335407, 0, 0, 0, 0, 0, 0.000333944, 0, 0, 0.000335407, 0, 0, 0.0119862, 0.11991, 0.0035055, 0.305718, 0.0971713, 0.00133271, 2.86985, 1.03015, 0.299572, 0.107539, 4.80361, 0.00528306, 0.100332, 0.0996676
106.5, 0, 0, 0, 0.000335218, 0, 0, 0, 0, 0, 0.000335828, 0, 0, 0, 0, 0, 0.000335858, 0, 0, 0, 0, 0, 0.000335864, 0, 0, 0, 0, 0, 0.00033586, 0, 0, 0, 0, 0, 0.000335864, 0, 0, 0, 0, 0, 0.00033586, 0, 0, 0, 0, 0, 0.000335864, 0, 0, 0, 0, 0, 0.000335859, 0, 0, 0, 0, 0, 0.000335864, 0, 0, 0, 0, 0, 0.000334409, 0, 0, 0.000335864, 0, 0, 0.0119862, 0.119909, 0.00350643, 0.305588, 0.0971298, 0.00133448, 2.86983, 1.03017, 0.299696, 0.107586, 4.8035, 0.00528747, 0.100334, 0.0996659
107, 0, 0, 0, 0.000335671, 0, 0, 0, 0, 0, 0.000336282, 0, 0, 0, 0, 0, 0.000336312, 0, 0, 0, 0, 0, 0.000336318, 0, 0, 0, 0, 0, 0.000336314, 0, 0, 0, 0, 0, 0.000336318, 0, 0, 0, 0, 0, 0.000336314, 0, 0, 0, 0, 0, 0.000336318, 0, 0, 0, 0, 0, 0.000336314, 0, 0, 0, 0, 0, 0.000336318, 0, 0, 0, 0, 0, 0.000334872, 0, 0, 0.000336318, 0, 0, 0.0119862, 0.119909, 0.00350734, 0.305458, 0.0970883, 0.00133623, 2.86981, 1.03019, 0.29982, 0.107633, 4.80338, 0.00529188, 0.100336, 0.0996641
107.5, 0, 0, 0, 0.000336121, 0, 0, 0, 0, 0, 0.000336734, 0, 0, 0, 0, 0, 0.000336764, 0, 0, 0, 0, 0, 0.000336769, 0, 0, 0, 0, 0, 0.000336765, 0, 0, 0, 0, 0, 0.000336769, 0, 0, 0, 0, 0, 0.000336766, 0, 0, 0, 0, 0, 0.000336769, 0, 0, 0, 0, 0, 0.000336765, 0, 0, 0, 0, 0, 0.000336769, 0, 0, 0, 0, 0, 0.000335332, 0, 0, 0.00033677, 0, 0, 0.0119861, 0.119909, 0.00350825, 0.305329, 0.0970469, 0.00133798, 2.86979, 1.03021, 0.299944, 0.10768, 4.80327, 0.00529628, 0.100338, 0.0996624
108, 0, 0, 0, 0.000336569, 0, 0, 0, 0, 0, 0.000337182, 0, 0, 0, 0, 0, 0.000337212, 0, 0, 0, 0, 0, 0.000337218, 0, 0, 0, 0, 0, 0.000337214, 0, 0, 0, 0, 0, 0.000337218, 0, 0, 0, 0, 0, 0.000337214, 0, 0, 0, 0, 0, 0.000337218, 0, 0, 0, 0, 0, 0.000337214, 0, 0, 0, 0, 0, 0.000337218, 0, 0, 0, 0, 0, 0.000335789, 0, 0, 0.000337219, 0, 0, 0.0119861, 0.119909, 0.00350914, 0.3052, 0.0970056, 0.00133972, 2.86978, 1.03022, 0.300067, 0.107727, 4.80315, 0.00530068, 0.100339, 0.0996606
108.5, 0, 0, 0, 0.000337014, 0, 0, 0, 0, 0, 0.000337628, 0, 0, 0, 0, 0, 0.000337659, 0, 0, 0, 0, 0, 0.000337664, 0, 0, 0, 0, 0, 0.000337661, 0, 0, 0, 0, 0, 0.000337665, 0, 0, 0, 0, 0, 0.000337661, 0, 0, 0, 0, 0, 0.000337665, 0, 0, 0, 0, 0, 0.00033766, 0, 0, 0, 0, 0, 0.000337665, 0, 0, 0, 0, 0, 0.000336244, 0, 0, 0.000337665, 0, 0, 0.011986, 0.119908, 0.00351002, 0.305071, 0.0969644, 0.00134145, 2.86976, 1.03024, 0.300191, 0.107774, 4.80304, 0.00530508, 0.100341, 0.0996589
109, 0, 0, 0, 0.000337456, 0, 0, 0, 0, 0, 0.000338072, 0, 0, 0, 0, 0, 0.000338102, 0, 0, 0, 0, 0, 0.000338108, 0, 0, 0, 0, 0, 0.000338104, 0, 0, 0, 0, 0, 0.000338108, 0, 0, 0, 0, 0, 0.000338104, 0, 0, 0, 0, 0, 0.000338108, 0, 0, 0, 0, 0, 0.000338104, 0, 0, 0, 0, 0, 0.000338108, 0, 0, 0, 0, 0, 0.000336696, 0, 0, 0.000338108, 0, 0, 0.011986, 0.119908, 0.00351089, 0.304943, 0.0969232, 0.00134316, 2.86974, 1.03026, 0.300314, 0.10782, 4.80292, 0.00530946, 0.100343, 0.0996572
109.5, 0, 0, 0, 0.000337895, 0, 0, 0, 0, 0, 0.000338513, 0, 0, 0, 0, 0, 0.000338543, 0, 0, 0, 0, 0, 0.000338549, 0, 0, 0, 0, 0, 0.000338545, 0, 0, 0, 0, 0, 0.000338549, 0, 0, 0, 0, 0, 0.000338545, 0, 0, 0, 0, 0, 0.000338549, 0, 0, 0, 0, 0, 0.000338545, 0, 0, 0, 0, 0, 0.000338549, 0, 0, 0, 0, 0, 0.000337145, 0, 0, 0.000338549, 0, 0, 0.011986, 0.119908, 0.00351176, 0.304815, 0.0968821, 0.00134487, 2.86972, 1.03028, 0.300436, 0.107867, 4.80281, 0.00531384, 0.100344, 0.0996555
110, 0, 0, 0, 0.000338333, 0, 0, 0, 0, 0, 0.000338951, 0, 0, 0, 0, 0, 0.000338982, 0, 0, 0, 0, 0, 0.000338987, 0, 0, 0, 0, 0, 0.000338984, 0, 0, 0, 0, 0, 0.000338987, 0, 0, 0, 0, 0, 0.000338984, 0, 0, 0, 0, 0, 0.000338987, 0, 0, 0, 0, 0, 0.000338983, 0, 0, 0, 0, 0, 0.000338987, 0, 0, 0, 0, 0, 0.000337592, 0, 0, 0.000338988, 0, 0, 0.0119859, 0.119908, 0.00351261, 0.304687, 0.0968411, 0.00134656, 2.8697, 1.0303, 0.300559, 0.107913, 4.80269, 0.00531822, 0.100346, 0.0996538
110.5, 0, 0, 0, 0.000338767, 0, 0, 0, 0, 0, 0.000339387, 0, 0, 0, 0, 0, 0.000339417, 0, 0, 0, 0, 0, 0.000339423, 0, 0, 0, 0, 0, 0.000339419, 0, 0, 0, 0, 0, 0.000339423, 0, 0, 0, 0, 0, 0.000339419, 0, 0, 0, 0, 0, 0.000339423, 0, 0, 0, 0, 0, 0.000339419, 0, 0, 0, 0, 0, 0.000339423, 0, 0, 0, 0, 0, 0.000338036, 0, 0, 0.000339423, 0, 0, 0.0119859, 0.119907, 0.00351345, 0.304559, 0.0968002, 0.00134825, 2.86969, 1.03031, 0.300681, 0.10796, 4.80258, 0.00532259, 0.100348, 0.0996521
111, 0, 0, 0, 0.000339199, 0, 0, 0, 0, 0, 0.00033982, 0, 0, 0, 0, 0, 0.00033985, 0, 0, 0, 0, 0, 0.000339856, 0, 0, 0, 0, 0, 0.000339852, 0, 0, 0, 0, 0, 0.000339856, 0, 0, 0, 0, 0, 0.000339852, 0, 0, 0, 0, 0, 0.000339856, 0, 0, 0, 0, 0, 0.000339852, 0, 0, 0, 0, 0, 0.000339856, 0, 0, 0, 0, 0, 0.000338477, 0, 0, 0.000339856, 0, 0, 0.0119859, 0.119907, 0.00351428, 0.304431, 0.0967594, 0.00134993, 2.86967, 1.03033, 0.300803, 0.108006, 4.80247, 0.00532696, 0.10035, 0.0996505
111.5, 0, 0, 0, 0.000339628, 0, 0, 0, 0, 0, 0.00034025, 0, 0, 0, 0, 0, 0.000340281, 0, 0, 0, 0, 0, 0.000340287, 0, 0, 0, 0, 0, 0.000340283, 0, 0, 0, 0, 0, 0.000340287, 0, 0, 0, 0, 0, 0.000340283, 0, 0, 0, 0, 0, 0.000340287, 0, 0, 0, 0, 0, 0.000340283, 0, 0, 0, 0, 0, 0.000340287, 0, 0, 0, 0, 0, 0.000338916, 0, 0, 0.000340287, 0, 0, 0.0119858, 0.119907, 0.00351511, 0.304304, 0.0967186, 0.00135159, 2.86965, 1.03035, 0.300925, 0.108053, 4.80235, 0.00533132, 0.100351, 0.0996488
112, 0, 0, 0, 0.000340055, 0, 0, 0, 0, 0, 0.000340678, 0, 0, 0, 0, 0, 0.000340709, 0, 0, 0, 0, 0, 0.000340714, 0, 0, 0, 0, 0, 0.000340711, 0, 0, 0, 0, 0, 0.000340715, 0, 0, 0, 0, 0, 0.000340711, 0, 0, 0, 0, 0, 0.000340715, 0, 0, 0, 0, 0, 0.000340711, 0, 0, 0, 0, 0, 0.000340715, 0, 0, 0, 0, 0, 0.000339352, 0, 0, 0.000340715, 0, 0, 0.0119858, 0.119907, 0.00351592, 0.304177, 0.0966779, 0.00135325, 2.86963, 1.03037, 0.301046, 0.108099, 4.80224, 0.00533567, 0.100353, 0.0996472
